events,description,batter,stand,launch_angle,launch_speed,hc_x,hc_y,pitcher,p_throws,pitch_type,release_speed,release_spin_rate,hit
field_out,hit_into_play,614177,R,39.0,105.2,104.97,39.98,518876.0,R,FF,90.6,2388.0,False
field_out,hit_into_play,518876,R,-80.0,65.1,129.03,194.28,621381.0,L,SL,83.2,2441.0,False
field_out,hit_into_play,622534,R,47.0,83.5,197.77,113.59,518876.0,R,FF,91.6,2289.0,False
field_out,hit_into_play,500871,R,15.0,106.1,131.92,53.78,621381.0,L,FF,89.3,2252.0,False
single,hit_into_play_no_out,444482,L,-9.0,92.1,163.51,116.71,621381.0,L,FF,91.6,2328.0,True
single,hit_into_play_no_out,527038,R,2.0,106.3,87.97,120.26,621381.0,L,FF,91.9,2338.0,True
field_out,hit_into_play,606466,R,73.0,92.6,161.48,180.59,621381.0,L,SL,83.7,2458.0,False
home_run,hit_into_play_score,665487,R,32.0,104.9,92.89,24.96,518876.0,R,FC,89.3,2557.0,True
double,hit_into_play_no_out,543333,L,-3.0,108.4,199.0,122.29,518876.0,R,CH,87.1,2154.0,True
field_out,hit_into_play,592669,R,3.0,82.0,104.7,157.27,518876.0,R,FC,89.7,2463.0,False
field_out,hit_into_play,592518,R,-22.0,77.5,100.27,159.07,518876.0,R,FC,87.1,2442.0,False
field_out,hit_into_play,518876,R,20.0,82.0,148.41,88.14,621381.0,L,FF,92.6,2368.0,False
single,hit_into_play_no_out,608348,R,0.0,81.4,105.21,163.35,621381.0,L,SL,85.5,2497.0,True
double,hit_into_play_no_out,605113,R,22.0,95.7,32.29,101.18,621381.0,L,CU,77.5,2581.0,True
field_out,hit_into_play,500871,R,19.0,102.1,46.06,83.13,621381.0,L,SL,85.7,2359.0,False
force_out,hit_into_play,614177,R,-6.0,87.8,108.76,151.69,518876.0,R,FC,88.5,2595.0,False
single,hit_into_play_no_out,622534,R,8.0,95.1,128.68,90.8,518876.0,R,FC,88.3,2564.0,True
single,hit_into_play_no_out,621381,R,-1.0,99.6,128.53,103.03,518876.0,R,FF,93.1,2441.0,True
double_play,hit_into_play,595978,R,3.0,103.5,103.69,151.69,518876.0,R,FC,88.4,2478.0,False
double,hit_into_play_no_out,435079,R,19.0,99.2,45.12,66.77,518876.0,R,CU,79.9,2739.0,True
field_out,hit_into_play,572233,R,47.0,98.8,101.69,71.76,621381.0,L,FF,92.3,2265.0,False
field_out,hit_into_play,527038,R,35.0,87.8,109.12,65.13,621381.0,L,CH,85.1,2171.0,False
field_out,hit_into_play,606466,R,76.0,69.0,156.92,193.26,621381.0,L,FF,92.2,2318.0,False
double,hit_into_play_no_out,430945,R,23.0,102.3,101.97,20.49,621381.0,L,FF,92.1,2282.0,True
single,hit_into_play_score,543333,L,12.0,98.4,167.11,109.0,518876.0,R,SI,93.0,2408.0,True
single,hit_into_play_no_out,592518,R,41.0,72.5,103.13,105.61,518876.0,R,FC,89.4,2627.0,True
field_out,hit_into_play,614177,R,-21.0,72.5,105.71,152.2,518876.0,R,FC,88.8,2542.0,False
double,hit_into_play_no_out,622534,R,14.0,102.8,39.22,91.76,518876.0,R,FC,90.0,2606.0,True
home_run,hit_into_play_score,543510,R,24.0,99.6,225.51,91.65,643338.0,R,FF,95.0,2381.0,True
home_run,hit_into_play_score,650391,R,24.0,111.0,92.74,12.35,643338.0,R,FF,93.7,2124.0,True
field_out,hit_into_play,660162,L,47.0,86.6,71.72,104.47,643338.0,R,FF,95.1,2223.0,False
field_out,hit_into_play,572228,R,25.0,88.1,68.16,111.58,518858.0,R,CH,89.4,2089.0,False
force_out,hit_into_play,458731,L,-6.0,93.6,109.82,156.28,605240.0,L,FC,88.7,2714.0,False
single,hit_into_play_score,570482,R,15.0,93.7,106.22,78.09,614179.0,R,FF,96.0,2352.0,True
single,hit_into_play_no_out,640449,R,0.0,97.3,189.57,112.6,608337.0,R,FF,94.2,2337.0,True
field_out,hit_into_play,475174,L,48.0,97.7,114.9,68.41,656547.0,R,FF,92.0,2282.0,False
field_out,hit_into_play,641313,R,-29.0,64.0,101.41,168.15,656547.0,R,SL,80.8,2830.0,False
field_out,hit_into_play,544725,L,37.0,91.9,132.67,68.41,656547.0,R,CH,86.5,2008.0,False
field_out,hit_into_play,650402,R,-30.0,56.6,144.44,173.34,608337.0,R,FF,94.5,2212.0,False
home_run,hit_into_play_score,650391,R,23.0,108.6,144.36,21.67,656547.0,R,FF,92.2,2424.0,True
single,hit_into_play_no_out,660162,R,-17.0,90.3,75.78,104.47,457918.0,L,SL,84.3,2252.0,True
home_run,hit_into_play_score,475174,L,17.0,105.1,185.29,54.38,457918.0,L,FF,91.8,2340.0,True
single,hit_into_play_no_out,547989,R,14.0,89.1,142.76,82.04,457918.0,L,FF,92.2,2274.0,True
home_run,hit_into_play_score,458731,L,39.0,96.6,220.55,79.07,608337.0,R,FF,93.3,2263.0,True
field_out,hit_into_play,570482,R,52.0,88.8,131.15,76.03,608337.0,R,FF,91.5,2356.0,False
field_out,hit_into_play,641313,R,39.0,73.9,127.09,80.6,457918.0,L,FF,91.4,2286.0,False
double,hit_into_play_score,544725,R,10.0,94.8,186.47,136.67,457918.0,L,FF,91.5,2274.0,True
field_out,hit_into_play,650391,R,-5.0,87.8,142.83,146.13,457918.0,L,FT,88.8,2297.0,False
field_out,hit_into_play,640449,R,47.0,88.0,178.9,107.01,608337.0,R,SL,83.2,2095.0,False
single,hit_into_play_no_out,518934,R,15.0,85.8,69.39,102.83,608337.0,R,CH,81.7,1714.0,True
field_out,hit_into_play,595885,L,31.0,79.9,78.32,121.74,608337.0,R,FF,93.0,2267.0,False
field_out,hit_into_play,650402,R,0.0,102.6,106.77,152.22,608337.0,R,FF,92.0,2322.0,False
field_out,hit_into_play,660162,R,38.0,99.8,105.75,58.25,457918.0,L,FF,91.8,2331.0,False
field_out,hit_into_play,475174,L,-54.0,62.8,125.95,203.23,457918.0,L,SL,82.9,2182.0,False
sac_fly,hit_into_play_score,592450,R,15.0,111.9,63.43,93.16,608337.0,R,FF,92.4,2205.0,False
field_out,hit_into_play,458731,L,46.0,92.2,117.94,78.03,608337.0,R,FF,92.0,2134.0,False
single,hit_into_play_score,519222,R,7.0,110.7,124.55,84.66,608337.0,R,SL,82.9,2004.0,True
double,hit_into_play_no_out,570482,R,15.0,101.8,158.54,84.05,608337.0,R,CU,79.3,2433.0,True
field_out,hit_into_play,544725,R,69.0,80.0,161.63,186.76,457918.0,L,SL,83.1,2239.0,False
double,hit_into_play_no_out,641553,R,4.0,98.1,65.12,125.81,457918.0,L,FF,91.9,2360.0,True
field_out,hit_into_play,602922,R,44.0,76.3,189.06,109.55,457918.0,L,FT,88.4,2165.0,False
single,hit_into_play_no_out,650391,R,38.0,69.6,157.02,113.3,457918.0,L,FT,89.4,2158.0,True
single,hit_into_play_score,518934,R,12.0,104.3,183.09,75.29,608337.0,R,FF,94.6,2262.0,True
field_error,hit_into_play_no_out,592450,R,5.0,96.0,104.74,155.27,608337.0,R,FF,94.7,2350.0,False
field_out,hit_into_play,458731,L,69.0,80.0,105.75,180.16,608337.0,R,FF,93.0,2240.0,False
single,hit_into_play_score,475174,L,6.0,97.6,79.34,115.65,457918.0,L,FF,92.7,2357.0,True
double,hit_into_play_no_out,544725,R,18.0,104.6,136.6,35.83,457918.0,L,FF,89.5,2344.0,True
field_out,hit_into_play,500743,R,22.0,92.0,121.51,52.22,644364.0,R,SL,83.4,2390.0,False
field_out,hit_into_play,516770,R,-19.0,90.2,102.39,165.37,644364.0,R,FT,91.7,2269.0,False
field_out,hit_into_play,596748,R,-12.0,98.6,109.05,155.67,641755.0,R,SL,91.8,2547.0,False
field_out,hit_into_play,514917,L,-27.0,74.6,153.88,167.18,641755.0,R,FF,95.1,2276.0,False
field_out,hit_into_play,546318,L,69.0,80.0,78.77,165.37,641755.0,R,FF,93.7,2274.0,False
grounded_into_double_play,hit_into_play,435522,L,2.0,103.5,155.69,150.22,644364.0,R,FT,92.2,2213.0,False
field_out,hit_into_play,595375,L,24.0,89.3,192.73,85.25,644364.0,R,FT,91.0,2343.0,False
field_out,hit_into_play,516416,R,-27.0,86.5,103.0,165.37,592169.0,R,SI,93.6,1809.0,False
home_run,hit_into_play_score,457705,R,29.0,101.3,89.42,33.11,592169.0,R,CU,80.4,2820.0,True
single,hit_into_play_no_out,596748,R,-11.0,99.6,126.62,145.38,592169.0,R,SI,93.0,1871.0,True
sac_fly,hit_into_play_score,621573,R,26.0,90.5,74.27,56.05,453562.0,R,SL,91.5,2376.0,False
double,hit_into_play_no_out,500743,R,17.0,108.1,26.5,103.67,453562.0,R,SI,90.9,2354.0,True
single,hit_into_play_no_out,595751,R,11.0,109.9,118.41,71.45,453562.0,R,SL,89.3,2385.0,True
field_out,hit_into_play,514917,L,31.0,92.2,61.18,67.93,592169.0,R,FF,93.1,2161.0,False
field_out,hit_into_play,546318,L,-9.0,97.3,109.05,149.01,592169.0,R,SI,92.7,2058.0,False
field_out,hit_into_play,592663,R,-15.0,62.1,108.36,153.24,592169.0,R,FF,92.9,2284.0,False
field_out,hit_into_play,516770,R,58.0,88.3,102.83,122.15,453562.0,R,CU,81.1,2744.0,False
field_out,hit_into_play,435522,L,-4.0,70.5,157.51,168.39,453562.0,R,CH,88.1,1814.0,False
field_out,hit_into_play,656555,R,41.0,95.9,139.1,58.31,592169.0,R,FF,92.4,2384.0,False
field_out,hit_into_play,547180,L,15.0,98.3,81.37,77.26,592169.0,R,CU,80.8,2982.0,False
force_out,hit_into_play,516416,R,-23.0,95.4,144.18,152.65,592169.0,R,SI,93.5,1871.0,False
single,hit_into_play_no_out,457705,R,-3.0,104.4,175.68,113.28,592169.0,R,SI,93.5,1910.0,True
field_out,hit_into_play,434158,L,-9.0,91.5,112.08,149.62,453562.0,R,CH,88.5,1752.0,False
field_out,hit_into_play,594011,L,44.0,93.7,110.02,75.71,453562.0,R,CU,80.3,2537.0,False
field_out,hit_into_play,596748,R,54.0,93.7,65.51,109.93,645261.0,R,SI,94.8,2252.0,False
single,hit_into_play_score,514917,L,54.0,77.8,167.47,124.45,645261.0,R,FF,93.9,2309.0,True
field_out,hit_into_play,546318,L,-81.0,70.9,140.55,182.32,645261.0,R,SI,93.5,2294.0,False
single,hit_into_play_no_out,592663,R,35.0,70.3,167.57,113.74,645261.0,R,FF,95.3,2148.0,True
field_out,hit_into_play,656555,R,69.0,80.0,87.86,182.93,645261.0,R,SI,94.0,2461.0,False
double,hit_into_play_no_out,516416,R,28.0,93.3,222.28,98.89,645261.0,R,SL,87.2,2553.0,True
field_out,hit_into_play,435522,L,50.0,84.6,44.54,131.63,453562.0,R,SI,93.9,2254.0,False
single,hit_into_play_no_out,434158,L,25.0,79.7,112.08,85.09,453562.0,R,CH,88.7,1793.0,True
field_out,hit_into_play,645261,R,-8.0,77.1,130.25,182.32,453562.0,R,SI,94.0,2168.0,False
field_out,hit_into_play,594011,L,7.0,98.7,109.05,148.41,453562.0,R,SI,93.8,2091.0,False
field_out,hit_into_play,453562,R,43.0,84.4,178.1,112.67,645261.0,R,FF,94.0,2318.0,False
field_out,hit_into_play,514917,L,-7.0,105.7,152.66,152.04,645261.0,R,SI,94.0,2322.0,False
double,hit_into_play_score,546318,L,24.0,95.1,182.16,50.41,645261.0,R,CU,83.7,2416.0,True
single,hit_into_play_score,592663,R,20.0,74.2,173.56,117.92,645261.0,R,SL,84.8,2278.0,True
double,hit_into_play_score,656555,R,20.0,105.6,36.99,103.1,645261.0,R,SI,93.3,2364.0,True
single,hit_into_play_score,547180,L,10.0,101.8,158.21,84.04,645261.0,R,CH,87.6,1903.0,True
single,hit_into_play_no_out,516416,R,14.0,81.6,104.95,116.92,645261.0,R,SI,94.8,2490.0,True
single,hit_into_play_no_out,457705,R,-3.0,108.5,168.41,101.77,645261.0,R,SI,93.5,2465.0,True
field_out,hit_into_play,453562,R,27.0,55.0,162.63,152.36,645261.0,R,FF,93.4,2356.0,False
field_out,hit_into_play,621573,R,41.0,88.3,193.78,99.02,453562.0,R,SL,90.4,2265.0,False
grounded_into_double_play,hit_into_play,500743,R,-14.0,81.5,129.04,180.51,453562.0,R,SI,92.7,2163.0,False
single,hit_into_play_no_out,595751,R,18.0,82.4,155.46,102.27,453562.0,R,SL,91.7,2307.0,True
field_out,hit_into_play,514917,L,-7.0,93.1,156.9,167.79,645261.0,R,SI,93.6,2390.0,False
force_out,hit_into_play,435522,L,-10.0,97.9,141.76,152.04,453562.0,R,SI,92.6,2154.0,False
single,hit_into_play_no_out,605119,R,10.0,101.9,179.18,94.19,453562.0,R,SI,94.2,2120.0,True
field_out,hit_into_play,434158,L,9.0,75.1,157.4,162.63,453562.0,R,CH,88.8,2024.0,False
grounded_into_double_play,hit_into_play,592663,R,-32.0,74.1,135.71,156.28,645261.0,R,SI,94.1,2308.0,False
single,hit_into_play_no_out,547180,L,41.0,65.8,137.44,108.61,645261.0,R,FF,95.3,2237.0,True
single,hit_into_play_no_out,516416,R,-2.0,96.0,86.04,115.7,645261.0,R,FF,96.7,2274.0,True
field_out,hit_into_play,542255,L,-5.0,100.1,140.13,143.71,607625.0,R,FF,92.5,2090.0,False
field_out,hit_into_play,622666,L,-5.0,100.3,151.03,150.37,607625.0,R,FF,94.1,2014.0,False
double,hit_into_play_no_out,642086,L,18.0,98.8,149.37,78.62,621345.0,L,FF,95.7,2313.0,True
field_out,hit_into_play,624424,L,25.0,85.0,118.77,65.7,621345.0,L,FC,92.2,2590.0,False
field_out,hit_into_play,645277,L,-7.0,62.3,127.41,183.08,607625.0,R,FF,94.2,2300.0,False
force_out,hit_into_play,621020,R,-20.0,93.0,106.82,167.94,607625.0,R,FT,94.3,2332.0,False
single,hit_into_play_no_out,660670,R,42.0,64.2,176.94,133.65,607625.0,R,CU,82.3,3339.0,True
field_out,hit_into_play,643446,L,-14.0,89.8,154.06,155.83,592145.0,L,SL,87.0,2379.0,False
field_out,hit_into_play,624413,R,49.0,67.6,79.38,135.02,592145.0,L,SL,88.3,2272.0,False
double,hit_into_play_no_out,607043,L,9.0,103.3,198.35,108.53,592145.0,L,SL,88.1,2404.0,True
field_out,hit_into_play,518692,L,0.0,74.3,138.92,146.74,458677.0,L,FC,91.2,2457.0,False
field_out,hit_into_play,518626,R,1.0,98.9,150.43,160.07,458677.0,L,FC,90.6,2343.0,False
field_out,hit_into_play,542255,L,57.0,83.7,61.46,136.97,458677.0,L,FF,97.1,2326.0,False
field_out,hit_into_play,542979,R,-21.0,82.9,151.03,167.33,641149.0,R,SL,85.8,2288.0,False
field_out,hit_into_play,642086,L,-11.0,100.9,151.64,152.8,641149.0,R,SL,87.6,2432.0,False
single,hit_into_play_no_out,452095,R,-10.0,99.5,120.75,91.62,554430.0,R,FT,97.7,2454.0,True
field_out,hit_into_play,621020,R,36.0,92.4,221.62,104.36,554430.0,R,FF,98.3,2369.0,False
field_out,hit_into_play,624424,L,-50.0,73.0,141.34,164.91,458708.0,R,FF,90.3,2258.0,False
field_out,hit_into_play,429664,L,23.0,100.3,96.1,44.96,458708.0,R,FF,89.3,2252.0,False
field_out,hit_into_play,642708,R,-10.0,100.2,97.73,147.95,458708.0,R,FF,89.1,2202.0,False
field_out,hit_into_play,455976,L,50.0,87.2,127.12,92.22,554430.0,R,FF,97.9,2422.0,False
double,hit_into_play_score,660670,R,27.0,99.4,226.48,98.71,554430.0,R,SL,93.3,2360.0,True
field_out,hit_into_play,518626,R,17.0,100.8,198.4,83.05,554430.0,R,SL,92.8,2432.0,False
field_out,hit_into_play,542255,L,-35.0,52.5,126.2,203.37,554430.0,R,FT,97.7,2396.0,False
field_out,hit_into_play,643446,L,15.0,83.7,159.19,133.14,458708.0,R,CH,84.2,1637.0,False
field_out,hit_into_play,607043,L,-13.0,88.8,154.67,154.01,458708.0,R,SI,88.1,2001.0,False
field_out,hit_into_play,459964,L,-2.0,72.3,141.34,144.32,554430.0,R,FS,89.0,1914.0,False
single,hit_into_play_no_out,452095,R,-7.0,66.3,206.15,124.94,554430.0,R,SL,92.3,2313.0,True
field_out,hit_into_play,645277,L,25.0,92.4,165.33,54.2,554430.0,R,FS,89.8,1867.0,False
single,hit_into_play_no_out,455976,L,11.0,105.3,163.44,72.77,554430.0,R,CU,81.1,2732.0,True
double,hit_into_play_score,624424,L,15.0,94.9,188.35,128.2,657140.0,R,CH,87.1,1827.0,True
double,hit_into_play_score,429664,L,11.0,109.9,194.6,106.0,657140.0,R,FF,92.6,2394.0,True
double,hit_into_play_score,643446,L,21.0,93.0,221.29,104.34,657140.0,R,FF,95.3,2520.0,True
field_out,hit_into_play,554430,L,57.0,74.5,78.96,146.74,657140.0,R,FT,93.2,2344.0,False
single,hit_into_play_no_out,607043,L,7.0,21.9,115.3,187.32,657140.0,R,CU,79.6,2601.0,True
field_out,hit_into_play,518692,L,27.0,97.5,151.22,37.54,554430.0,R,FT,98.2,2278.0,False
double,hit_into_play_no_out,518626,R,19.0,101.3,38.71,101.03,554430.0,R,FS,89.6,1190.0,True
field_out,hit_into_play,542255,L,-25.0,68.1,150.43,153.4,554430.0,R,FS,91.1,1825.0,False
field_out,hit_into_play,429664,L,11.0,94.5,156.46,163.2,657140.0,R,SL,86.6,2358.0,False
field_out,hit_into_play,642708,R,29.0,94.8,84.52,45.11,657140.0,R,FT,92.9,2312.0,False
field_out,hit_into_play,645277,L,-21.0,94.2,106.21,160.07,554430.0,R,FT,99.9,2298.0,False
force_out,hit_into_play,643446,L,-16.0,96.4,138.92,147.35,657140.0,R,FT,94.5,2431.0,False
single,hit_into_play_no_out,554430,L,-9.0,90.3,160.12,153.4,657140.0,R,FF,94.8,2435.0,True
home_run,hit_into_play_score,607043,L,33.0,105.1,151.44,31.3,657140.0,R,FF,96.2,2463.0,True
single,hit_into_play_no_out,642086,L,-13.0,82.8,194.04,121.91,657140.0,R,FF,96.2,2402.0,True
sac_fly,hit_into_play_score,455976,L,47.0,87.5,76.7,93.89,554430.0,R,FF,99.4,2456.0,False
single,hit_into_play_no_out,518626,R,11.0,99.3,172.66,90.07,554430.0,R,FF,100.6,2373.0,True
field_out,hit_into_play,624424,L,-21.0,86.4,121.36,150.37,657140.0,R,FT,95.0,2360.0,False
force_out,hit_into_play,429664,L,-32.0,43.3,142.03,182.99,657140.0,R,FT,94.9,2281.0,False
field_out,hit_into_play,642708,R,45.0,95.8,153.6,71.84,657140.0,R,FF,94.6,2222.0,False
single,hit_into_play_no_out,643446,L,5.0,98.4,193.43,113.43,657140.0,R,CH,86.5,1856.0,True
field_out,hit_into_play,475253,R,-45.0,92.2,119.98,165.94,621237.0,L,SI,98.0,2251.0,False
double,hit_into_play_no_out,640457,L,16.0,92.1,143.68,84.23,457915.0,R,FF,95.1,2087.0,True
home_run,hit_into_play_score,642715,R,27.0,99.6,51.1,53.91,457915.0,R,CU,81.1,2248.0,True
double,hit_into_play_score,572287,R,51.0,72.4,175.34,143.59,457915.0,R,FF,94.6,2386.0,True
sac_bunt,hit_into_play,628338,R,-39.0,41.0,133.18,192.86,457915.0,R,SL,85.7,1921.0,False
double,hit_into_play_no_out,541645,R,16.0,114.1,111.15,68.24,457915.0,R,SL,85.4,2206.0,True
field_error,hit_into_play_score,620446,L,-18.0,83.5,152.49,172.03,650895.0,R,SL,90.9,2404.0,False
single,hit_into_play_no_out,606192,R,31.0,70.2,115.62,96.94,650895.0,R,SI,97.4,2045.0,True
field_out,hit_into_play,545341,R,-15.0,76.5,112.86,176.6,650895.0,R,SL,88.4,2358.0,False
field_out,hit_into_play,664040,L,-8.0,71.1,147.41,164.41,543339.0,R,CH,87.9,2407.0,False
field_out,hit_into_play,596847,L,-8.0,87.3,150.96,172.03,543339.0,R,SL,88.6,2710.0,False
field_out,hit_into_play,502054,R,-13.0,92.0,122.52,166.44,543339.0,R,SL,88.0,2721.0,False
double,hit_into_play_no_out,520471,R,-9.0,103.1,61.05,129.36,592473.0,L,SI,89.5,2279.0,True
field_out,hit_into_play,641856,L,-51.0,60.4,126.55,203.07,592473.0,L,SI,86.8,2149.0,False
home_run,hit_into_play_score,571912,R,29.0,97.4,212.4,74.29,630023.0,R,SL,89.3,2348.0,True
single,hit_into_play_score,593700,L,13.0,88.3,167.82,81.81,630023.0,R,FS,88.1,1161.0,True
field_out,hit_into_play,620446,L,-14.0,86.3,148.42,174.06,630023.0,R,FS,86.8,1079.0,False
double,hit_into_play_score,666971,R,10.0,100.8,65.2,120.47,630023.0,R,FS,86.4,2131.0,True
double,hit_into_play_score,606192,R,27.0,95.9,94.01,42.82,630023.0,R,SI,93.7,2427.0,True
single,hit_into_play_no_out,545341,R,15.0,76.3,109.93,88.46,630023.0,R,SI,92.8,2338.0,True
grounded_into_double_play,hit_into_play,640457,L,-8.0,107.2,145.37,159.84,672773.0,R,CH,87.0,1802.0,False
home_run,hit_into_play_score,664040,L,32.0,98.5,186.44,52.44,672773.0,R,FF,94.4,2276.0,True
single,hit_into_play_no_out,650490,R,-6.0,112.2,128.1,114.63,672773.0,R,FF,95.4,2334.0,True
single,hit_into_play_no_out,571912,R,23.0,58.5,141.71,133.29,630023.0,R,SI,93.4,2223.0,True
field_out,hit_into_play,593700,L,-14.0,91.6,161.12,155.27,630023.0,R,FS,84.8,998.0,False
field_out,hit_into_play,596847,L,5.0,106.5,150.96,169.49,543208.0,R,SL,85.7,2169.0,False
single,hit_into_play_score,502054,R,-73.0,57.4,125.99,202.92,543208.0,R,SL,85.8,2164.0,True
field_out,hit_into_play,640457,L,50.0,49.7,136.23,158.32,543208.0,R,SL,83.1,1166.0,False
field_out,hit_into_play,572287,R,38.0,103.4,186.35,54.5,543208.0,R,SL,84.6,2005.0,False
double,hit_into_play_no_out,595281,L,2.0,98.8,168.74,150.19,543208.0,R,SL,86.5,2290.0,True
single,hit_into_play,620446,L,2.0,84.9,169.76,149.17,630023.0,R,SI,94.4,2275.0,True
field_out,hit_into_play,666971,R,34.0,70.5,165.41,107.49,630023.0,R,SL,88.2,2466.0,False
field_out,hit_into_play,664040,L,-51.0,67.4,149.44,174.57,543208.0,R,SL,86.5,2217.0,False
field_out,hit_into_play,475253,R,52.0,74.3,115.99,111.9,642232.0,L,CH,82.0,2107.0,False
field_out,hit_into_play,641856,L,3.0,55.8,154.99,171.13,642232.0,L,SI,87.3,2118.0,False
field_out,hit_into_play,596847,L,-27.0,97.9,126.58,157.3,543208.0,R,SI,91.2,2128.0,False
grounded_into_double_play,hit_into_play,502054,R,0.0,106.2,120.99,165.43,543208.0,R,SL,85.5,2200.0,False
single,hit_into_play_no_out,642715,R,-21.0,98.9,165.69,133.93,663423.0,R,FF,92.3,2345.0,True
field_out,hit_into_play,571912,R,3.0,100.9,115.91,180.16,642232.0,L,SI,88.9,2069.0,False
field_out,hit_into_play,593700,R,-44.0,43.8,122.95,181.11,642232.0,L,FC,83.6,2443.0,False
field_out,hit_into_play,620446,R,-13.0,88.1,114.9,181.68,642232.0,L,CH,80.8,2055.0,False
field_out,hit_into_play,572287,R,-25.0,82.0,112.36,176.6,663423.0,R,SL,80.9,3085.0,False
triple,hit_into_play_score,595281,L,20.0,104.5,104.23,69.93,663423.0,R,FF,92.0,2350.0,True
single,hit_into_play_no_out,541645,R,11.0,114.5,132.09,69.36,663423.0,R,FF,93.7,2298.0,True
home_run,hit_into_play_score,664040,L,31.0,114.3,233.76,90.76,663423.0,R,FC,86.6,2582.0,True
field_out,hit_into_play,502054,R,-10.0,104.5,120.48,165.94,663423.0,R,FC,89.1,2660.0,False
field_out,hit_into_play,666971,R,-22.0,94.0,118.96,167.97,592773.0,R,FF,97.0,2335.0,False
field_out,hit_into_play,606192,R,45.0,80.5,83.68,99.16,592773.0,R,FS,87.2,1794.0,False
field_out,hit_into_play,572287,R,39.0,89.2,171.28,132.92,663423.0,R,FC,88.1,2743.0,False
field_out,hit_into_play,595281,L,15.0,99.9,57.12,101.26,663423.0,R,FF,93.0,2388.0,False
single,hit_into_play_no_out,541645,R,7.0,115.4,163.15,128.85,663423.0,R,FF,94.7,2388.0,True
field_out,hit_into_play,475253,L,21.0,98.0,151.74,47.89,592773.0,R,FF,96.7,2314.0,False
field_out,hit_into_play,650490,R,56.0,72.4,141.35,133.9,663423.0,R,SL,80.9,2971.0,False
double,hit_into_play_no_out,596847,L,16.0,109.4,148.26,66.32,663423.0,R,FS,85.0,1629.0,True
field_out,hit_into_play,502054,R,-25.0,66.6,115.26,146.43,663423.0,R,FF,93.4,2385.0,False
home_run,hit_into_play_score,640457,L,40.0,104.8,214.1,70.01,663423.0,R,FF,94.4,2402.0,True
field_out,hit_into_play,452254,R,51.0,72.2,167.15,143.97,595014.0,R,SI,97.2,2430.0,False
single,hit_into_play_no_out,621550,R,8.0,100.9,124.76,102.78,595014.0,R,SI,96.5,2325.0,True
field_out,hit_into_play,434778,L,16.0,106.0,129.64,46.27,491646.0,R,SI,91.3,2023.0,False
grounded_into_double_play,hit_into_play,543760,R,-15.0,93.0,119.91,143.97,491646.0,R,SI,90.0,1972.0,False
single,hit_into_play_score,572033,R,7.0,102.1,135.05,77.95,491646.0,R,SI,92.2,1945.0,True
single,hit_into_play_no_out,657656,R,28.0,68.7,86.6,100.97,605488.0,L,SI,91.6,2148.0,True
single,hit_into_play_no_out,595777,R,9.0,97.4,169.32,81.97,605488.0,L,CH,78.4,1487.0,True
double,hit_into_play_no_out,608577,L,-12.0,107.6,62.98,118.53,642152.0,R,FF,97.5,2203.0,True
field_out,hit_into_play,640461,R,-21.0,82.9,155.04,163.35,455119.0,R,FF,96.4,2524.0,False
home_run,hit_into_play_score,501981,R,26.0,106.2,158.39,21.21,455119.0,R,SL,85.8,2550.0,True
single,hit_into_play_no_out,425783,L,7.0,98.2,101.77,154.63,642152.0,R,FT,98.5,2225.0,True
field_out,hit_into_play,592261,R,43.0,78.1,116.17,90.97,642152.0,R,FC,93.4,2462.0,False
field_out,hit_into_play,543760,R,-13.0,92.8,113.85,152.45,518875.0,R,SL,79.7,2398.0,False
home_run,hit_into_play_score,657656,R,25.0,105.2,175.9,37.2,518875.0,R,FF,90.2,2475.0,True
field_out,hit_into_play,621550,R,40.0,102.0,166.75,50.53,433589.0,R,FC,85.8,2325.0,False
